FID,Z_1,Z_2,ela_conv_conv_prob,ela_curv_grad_norm_min,ela_curv_grad_norm_lq,ela_distr_skewness,ela_distr_number_of_peaks,ela_level_lda_qda_10,ela_level_lda_qda_25,ela_meta_lin_simple_adj_r2,ela_meta_quad_w_interact_adj_r2,ic_eps_max,ic_eps_ratio,nbc_nb_fitness_cor,EMNA,PSO,RandomSearch,EMNA_bin,PSO_bin,RandomSearch_bin
F16_I34,-3.8757915048092,3.17353511922448,0.537,0.0002548172220997,1.41276976721923e-05,0.27003888598951,0,0.0636942675159235,0.116333725029377,0.0101382495136152,0.0319793044999205,7.5638626871008e-08,0.109090909090909,0.16565220788935,1.12758668511084,0.757432361762206,0.673207702261534,1,1,1
F16_I35,-3.33767221010223,3.0643226447655,0.516,9.76577315263316e-05,1.56329766324686e-05,0.284100643296247,0,0.0636942675159235,0.135135135135135,0.0104978169167003,0.0923642353149215,8.35417169071009e-08,0.106818181818182,0.278615227564554,1.1750089825468,0.859895243637079,0.69635922728747,1,1,1
F16_I36,-3.26996463454879,2.99631497253007,0.494,0.0001630854017578,1.54265491625549e-05,0.259137050482744,0.0416666666666666,0.0636942675159235,0.125307125307125,0.023870986410613,0.138232887453814,9.68502583387235e-08,0.111363636363636,0.26828034366379,1.19267272309793,0.821587485042267,0.629502346628682,1,1,1
F16_I37,-3.42083291637205,3.12050063932826,0.538,0.0002183300563962,1.59132619794379e-05,0.316689265844043,0,0.0636942675159235,0.116333725029377,0.00447191189915,0.0408064475713275,5.04002601885347e-08,0.0999999999999999,0.310792125804338,1.06177700569203,0.855370524380483,0.68903253174361,1,1,1
F16_I38,-3.44310777689939,3.11487007909367,0.551,0.0001330186811235,1.49970257215577e-05,0.266661467342337,0,0.0636942675159235,0.125307125307125,0.011845589212149,0.0424871001915812,8.35417169071009e-08,0.106818181818182,0.274887861799619,1.2258892161581,0.800262153607716,0.684855903971395,1,1,1
F16_I39,-3.29375982656319,3.0542335439226,0.5,0.0002161942840837,1.54245401502488e-05,0.288753745944319,0,0.0636942675159235,0.122226704316256,0.0186561671231133,0.108002992874227,7.94991092489196e-08,0.106818181818182,0.30772511578136,1.12291784502935,0.853891644551769,0.680815881244777,1,1,1
F16_I40,-3.48679794217411,3.06561975967753,0.502,0.0001769916512898,1.44584183979192e-05,0.266451628037367,0.0833333333333333,0.0471809389006841,0.122600861731297,0.0432845369887877,0.0374392291283867,8.7775041937023e-08,0.109090909090909,0.272468529829,0.916588458925539,0.87139727238999,0.643205878253092,1,1,1
F16_I41,-3.14177155054583,3.0100464832514,0.566,0.0001550465883403,1.55421030401043e-05,0.293319387513278,0.0416666666666666,0.0471809389006841,0.108108108108108,0.0246935539591558,0.112165620286384,8.7775041937023e-08,0.111363636363636,0.344795205721011,1.21897168186731,0.844702409365133,0.664766253102086,1,1,1
F16_I42,-3.26164954691509,3.05546277772255,0.487,0.0001314301638438,1.4083377637609e-05,0.261934372719367,0.0416666666666666,0.0636942675159235,0.116333725029377,0.0056391108876412,0.12069291246939,8.35417169071009e-08,0.109090909090909,0.307807579724304,1.2879964452028,0.810994717184153,0.668706577691679,1,1,1
F16_I43,-3.12648645934694,2.98351314866481,0.487,8.89602321155833e-05,1.46682200983411e-05,0.284280894790537,0.0416666666666666,0.0636942675159235,0.131756756756757,0.0282296766876796,0.121875738270707,6.18592955943723e-08,0.104545454545454,0.319123521063889,1.20470370878985,0.813131923719413,0.692911502758902,1,1,1
F16_I44,-3.59521820360736,3.07445797200325,0.539,3.66748809409042e-05,1.5535755177992e-05,0.261201353849533,0.0416666666666666,0.0551200391964723,0.122226704316256,0.0130389368235416,0.0522795553443278,7.75688680599638e-08,0.118181818181818,0.232848903744309,1.16783996246524,0.846638522468024,0.63455658839949,1,1,1
F16_I45,-3.51575715206067,3.07300541784198,0.513,0.0001761112810115,1.55089889815069e-05,0.273218134355126,0.0416666666666666,0.0551200391964723,0.122031122031122,0.0365344933579916,0.0486206757178104,6.50697129480148e-08,0.109090909090909,0.260449385490942,1.20870552841974,0.816940639271244,0.660557372158872,1,1,1
F16_I46,-3.26539553294279,3.10655540872696,0.501,0.0001928209148834,1.43732117708091e-05,0.274574690439878,0,0.0471809389006841,0.117117117117117,0.0414605304434258,0.119028235806522,7.01918261747889e-08,0.104545454545454,0.320558542439145,1.07006559222492,0.792723323400101,0.663037370538626,1,1,1
F16_I47,-3.37254296997716,3.02048901404194,0.505,0.0002076062490649,1.3485377156708e-05,0.271688876080427,0.0416666666666666,0.0636942675159235,0.122953939855348,0.030554507810141,0.106892899342409,9.68502583387235e-08,0.106818181818182,0.251798974061699,0.670876767339788,0.780125278403305,0.679526716578382,1,1,1
F16_I48,-3.53821202185833,3.09665129835175,0.536,0.0001028320108918,1.40221512403993e-05,0.260461132970276,0.0416666666666666,0.0636942675159235,0.113513513513514,0.0065034505765177,0.0437141059466992,1.01711438025381e-07,0.111363636363636,0.257183268714703,1.0438705224355,0.836673593272037,0.647042019667787,1,1,1
F16_I49,-3.11761677306157,2.98640721162379,0.5,0.0001214000134439,1.39332130746752e-05,0.299854654533251,0.0416666666666666,0.0636942675159235,0.138622493461203,0.0079097087918504,0.0420523142859931,8.56583794220619e-08,0.111363636363636,0.390374837581153,1.27806800276657,0.765439495232501,0.677982556364755,1,1,1
F16_I50,-3.41732042182109,3.02805980265152,0.539,0.0001775573237127,1.57449152842434e-05,0.26271608792816,0.0416666666666666,0.0636942675159235,0.128775834658188,0.0247147273781915,0.0750495763683005,1.06801952708602e-07,0.109090909090909,0.237515482876865,1.10024998888856,0.829408233543996,0.685349161428809,1,1,1
F17_I1,1.98349425447171,0.927550541912704,0.714,1.44516089997422e-06,1.27277456813378e-07,0.397198067057002,0.416666666666667,0.0406325499670546,0.183183183183183,0.546845300948989,0.910877111942566,1.08785076517599e-08,0.0454545454545454,0.781868902056136,0.776780619475964,0.743300129221706,0.489371418232125,1,1,1
F17_I4,1.15740725734509,1.07761773165881,0.752,1.62281912290019e-06,2.08868811701981e-07,0.421893138745882,0.25,0.0636942675159235,0.159159159159159,0.455463179583307,0.906453219816829,2.5622527299667e-08,0.0749999999999999,0.646555923177524,1.00509435724407,0.877212557468039,0.460935950275424,1,1,1
F17_I5,0.678083111401441,1.80709672685684,0.704,2.22275546184904e-06,9.48862394799777e-08,0.348963599486622,0.208333333333333,0.0636942675159236,0.214561500275786,0.345039020672994,0.729934709079163,4.57400440076499e-09,0.0113636363636363,0.535890524299808,0.717276159956818,0.697793190635374,0.472630099241546,1,1,1
F17_I6,1.11386676805573,1.45444880288733,0.755,2.36667290210606e-06,1.2475669994769e-07,0.409852798308407,0.166666666666667,0.0636942675159235,0.166023166023166,0.420430454065447,0.82480307089983,1.01094819164118e-08,0.0386363636363636,0.686614688625903,0.706864850605006,0.739842096646919,0.513592509427106,1,1,1
F17_I7,0.924452705779397,1.51395917033686,0.757,1.34700770371194e-06,1.34363297743368e-07,0.343964430247884,0.0833333333333333,0.0904458598726115,0.172737955346651,0.403846664564731,0.865171664033264,7.36457614291317e-09,0.0409090909090908,0.575747580872379,0.770243156597876,0.778778624512291,0.489764382891455,1,1,1
F17_I8,1.19946756990983,1.12232972330078,0.735,1.93221677494709e-06,1.31650527096675e-07,0.301576365511705,0.166666666666667,0.10828025477707,0.213213213213213,0.486313637219891,0.864225524657835,2.34891444761098e-08,0.0568181818181817,0.54145559731249,0.827707796630903,0.811438831293913,0.497776369833838,1,1,1
F17_I9,1.07784592131809,1.09424133210622,0.78,2.93974234993661e-06,3.51343021823477e-07,0.34980219291297,0.166666666666667,0.0871605766007375,0.179869524697111,0.441482254011477,0.859308965198289,4.54160456290719e-08,0.0886363636363636,0.62475663820226,1.05912455338069,0.918897835414691,0.49305418845905,1,1,1
F17_I10,1.01947841247136,1.29258987386343,0.745,2.3204030860944e-06,1.31186079364264e-07,0.396549283580149,0.125,0.122360040227959,0.189189189189189,0.35730172204433,0.839441172590135,1.34101930702424e-08,0.0522727272727272,0.598148432946922,0.893605566192583,0.852075731668246,0.481983017972016,1,1,1
F17_I11,1.42973539016306,0.668282664064195,0.76,2.32836463613488e-06,2.33624257410466e-07,0.685118177956485,0.166666666666667,0.145826349312772,0.175675675675676,0.35152525877422,0.862175278035772,1.96556934404148e-08,0.0772727272727272,0.783330815219482,0.925004770796943,0.891897615882417,0.511570928460269,1,1,1
F17_I12,0.430165681063436,1.65217499527345,0.716,2.08021985461123e-06,1.40438882052428e-07,0.32940975073705,0.125,0.0434279096699479,0.165304839723444,0.498129895656527,0.762151971365708,2.34891444761098e-08,0.0409090909090908,0.531847770619674,0.822786741623245,0.835348067043318,0.494538949067276,1,1,1
F17_I13,1.80748706495991,0.877301494896545,0.754,1.46821073937518e-06,1.34423061328937e-07,0.550321440063863,0.291666666666667,0.0636942675159235,0.169533169533169,0.465765277366211,0.894208598529632,2.08750790736014e-08,0.059090909090909,0.844140438501837,0.869891267540179,0.853725221896136,0.490138441994354,1,1,1
F17_I14,0.407901592163183,1.54795427094874,0.666,1.35112187084127e-06,1.0396686311962e-07,0.523156587533699,0.0833333333333333,0.110626885685551,0.15021998742929,0.348459087568737,0.757858114376811,1.63173588660047e-08,0.0318181818181818,0.605529280846552,0.950691234693669,0.892136743442122,0.488491549950147,1,1,1
F17_I15,0.24238528510927,2.13617657048622,0.737,7.28590901975701e-07,9.83672232358117e-08,0.391709863301191,0.0833333333333333,0.0822717622080679,0.184447605500237,0.194349897446046,0.709637093303266,4.33150499551853e-09,0.0113636363636363,0.531823478784698,0.820175013346872,0.78207467252953,0.492175234743165,1,1,1
F17_I16,1.82706122064919,0.341714118338781,0.81,1.59370976865859e-06,3.47998801287405e-07,0.49940224575554,0.208333333333333,0.156581740976645,0.174447174447175,0.510044403467606,0.905398337321283,7.19520647679544e-08,0.0977272727272726,0.745759493941405,1.08325395616333,0.883597265900134,0.489006693642605,1,1,1
F17_I17,1.45075840437399,0.835862912876245,0.736,1.66694306918676e-06,1.20938016017989e-07,0.35150731271575,0.0833333333333333,0.169851380042463,0.14785373608903,0.622596348689891,0.848886216410588,1.7379252491592e-08,0.0386363636363636,0.635144303143752,0.730025159523611,0.752024509463411,0.478908070220458,1,1,1
F17_I18,1.21764799160416,1.04196507651573,0.767,3.54555983587665e-06,2.31078368801877e-07,0.550169359722305,0.125,0.0808427241548261,0.181467181467181,0.409604880930571,0.84435540313139,2.34891444761098e-08,0.0772727272727272,0.758517838530434,0.808819620487018,0.781375360762853,0.49094854517132,1,1,1
F17_I19,1.72386048328715,0.762026136844654,0.807,2.17685411475897e-06,2.10932741584112e-07,0.499425451795807,0.166666666666667,0.116148370176096,0.212972972972973,0.456845836715406,0.828871821179609,2.34891444761098e-08,0.0727272727272727,0.77248038405782,0.780243499448886,0.803634869796253,0.479511085636297,1,1,1
F17_I20,1.45024044279055,0.900485214304381,0.776,1.15477547411671e-06,1.75207863517965e-07,0.435707382047922,0.25,0.0738274464389114,0.201663201663202,0.485554559637768,0.837386516214012,1.84912428810665e-08,0.0772727272727272,0.705241150948025,0.824953240257197,0.864938280937843,0.496567817082199,1,1,1
F17_I23,1.43896826945274,1.0795861544636,0.794,1.78660592579011e-06,1.29109182987197e-07,0.437803392271241,0.25,0.0729830148619957,0.225225225225225,0.434836338165549,0.79133693998093,1.34101930702424e-08,0.0568181818181817,0.687133668311025,0.568082789793142,0.700969678973432,0.458909789571962,1,1,1
F17_I24,3.21733152591855,-0.20735396877673,0.791,1.33034424028363e-06,1.26054326686732e-07,0.412395906740912,0.5,0.271762208067941,0.213759213759214,0.530512509226307,0.93042591638024,1.01094819164118e-08,0.034090909090909,0.763015641417325,0.711966430170855,0.700577866934686,0.47368419288295,1,1,1
F17_I25,1.5032675017569,1.27800154622665,0.746,1.56780182651426e-06,1.03387656641999e-07,0.479843069765328,0.0833333333333333,0.122360040227959,0.189189189189189,0.382485727032619,0.855404940710748,1.16838135754041e-08,0.0249999999999999,0.738465628958565,0.808923218090536,0.813961791799933,0.489539039004224,1,1,1
F17_I26,1.75574208565299,0.655104150057407,0.781,2.18671857433632e-06,2.3996524448551e-07,0.375902196190626,0.25,0.150927720852949,0.19872813990461,0.446636198632035,0.844992692565293,1.84912428810665e-08,0.084090909090909,0.7180126440209,0.738181743421755,0.778491595751502,0.494445535389654,1,1,1
F17_I27,0.597261542878802,1.8122614828626,0.768,1.26388788934709e-06,1.17681247389991e-07,0.439249725692569,0.125,0.0636942675159235,0.219741480611046,0.279338723397888,0.730428701096895,5.61372356446724e-09,0.0227272727272727,0.559768915494911,0.440114480949915,0.563611672510231,0.488005491417829,1,1,1
F17_I28,0.644169856046141,1.65503528495068,0.722,1.86719009501839e-06,1.12218524052652e-07,0.567074063252018,0.125,0.0554376032083038,0.17484831770546,0.275995575155686,0.778121480026148,1.53033050731515e-08,0.0409090909090908,0.695946411157288,0.7723289711915,0.752610627610884,0.477715032944308,1,1,1
F17_I29,0.713592956645229,1.74155743934282,0.78,1.71352385224625e-06,1.0560667868042e-07,0.548782728216782,0.0833333333333333,0.0471809389006841,0.15813686026452,0.335575527691182,0.739578738215285,8.67380674770408e-09,0.0249999999999999,0.723654726018378,0.575132313357337,0.618902336905047,0.496794823034834,1,1,1
F17_I31,1.01415160935698,1.19562933855978,0.689,1.94836558623126e-06,1.2619432155679e-07,0.322558141215524,0.0833333333333333,0.182590233545648,0.167895167895168,0.44762353333994,0.775208355642062,1.84912428810665e-08,0.0363636363636363,0.587520341012202,0.868828403358278,0.835806361032672,0.480414609945823,1,1,1
F17_I32,1.738611737626,0.849719934078241,0.718,2.22859421224966e-06,1.29221318688411e-07,0.532194330544475,0.291666666666667,0.100849256900212,0.160572337042925,0.484648733909543,0.895905890945632,7.36457614291317e-09,0.0409090909090908,0.774115769677764,0.681216955739278,0.696830260055045,0.475735207383913,1,1,1
F17_I33,1.68202038957917,1.06534537165258,0.758,1.66604172139466e-06,1.29609622879759e-07,0.618222789410757,0.208333333333333,0.0729830148619957,0.236036036036036,0.409535674827104,0.841513137053726,1.01094819164118e-08,0.0272727272727272,0.762296277763808,0.599556346372269,0.672847931335871,0.498153164184252,1,1,1
F17_I34,1.50595732188724,1.19729003303879,0.79,4.96314169389631e-07,1.42705578977041e-07,0.435569673803835,0.25,0.0927720852949321,0.230059327620303,0.308904961146865,0.841781235381486,2.08750790736014e-08,0.0522727272727272,0.67929922237139,0.414475682905282,0.579732968319527,0.483122477269231,1,1,1
F17_I35,-0.557577307871068,2.52234282818656,0.756,1.1566702617984e-06,1.02311764255212e-07,0.315567393883885,0,0.0636942675159235,0.168399168399168,0.146861235034674,0.681936979464509,3.62585667266027e-09,0.0204545454545454,0.371663862007685,0.491462232511516,0.556109677149217,0.486098257938932,1,1,1
F17_I36,1.76877690849404,1.00350064340515,0.702,1.08509811132186e-06,1.31022439368456e-07,0.484455022906171,0.25,0.0636942675159235,0.162162162162162,0.522923359725418,0.92055908806353,2.08750790736014e-08,0.0431818181818181,0.811532881382794,0.903779159161998,0.848954499910564,0.465034091215844,1,1,1
F17_I37,0.297229754131704,2.16229167614364,0.715,1.70811209280899e-06,9.81083459776173e-08,0.495635986289516,0.0833333333333333,0.0726114649681528,0.183183183183183,0.162044415301367,0.684304035984546,6.75385806811742e-09,0.0045454545454545,0.625100819278544,0.637645601683963,0.694696840040985,0.493549807181554,1,1,1
F17_I38,1.33760414304146,0.974708487761845,0.716,1.44930525520461e-06,3.09952268358884e-07,0.423595178575942,0.208333333333333,0.0477707006369426,0.187551187551187,0.514001316405298,0.899345606178557,4.08708069954841e-08,0.0886363636363636,0.723893098559192,1.00089867827369,0.889184029777142,0.512189012809139,1,1,1
F17_I39,0.839807050530986,1.62132915849028,0.816,2.19999499411177e-06,1.20402532507151e-07,0.330701239910187,0.0833333333333333,0.0729830148619957,0.222790357925493,0.376123612538609,0.780885585178872,1.08785076517599e-08,0.0386363636363636,0.532196819701733,0.463991758837069,0.575463222940228,0.475718565792362,1,1,1
F17_I40,1.27086740877188,1.19200310011044,0.704,1.48127391695421e-06,1.093153947294e-07,0.754950475791986,0.208333333333333,0.0915605095541401,0.209103840682788,0.287628896016295,0.680804247464309,8.67380674770408e-09,0.0318181818181818,0.891467925921364,0.804202418654972,0.783250472429943,0.453572105309482,1,1,1
F17_I41,1.272795555145,1.48594066095915,0.745,1.5570177340281e-06,1.14002962029386e-07,0.514146108722615,0.25,0.0636942675159235,0.217297297297297,0.258807132925185,0.788281266705563,1.25271112712388e-08,0.034090909090909,0.740376603839323,0.732157794853509,0.75085347291438,0.475734851614244,1,1,1
F17_I42,-0.327012348133317,2.19359358645372,0.723,1.73063274075241e-06,9.97965752300815e-08,0.368979086987447,0.0416666666666666,0.0822717622080679,0.196911196911197,0.19611976999742,0.641900313906484,1.08785076517599e-08,0.0295454545454545,0.422600125974539,0.827782749866174,0.793283482613268,0.481659572942664,1,1,1
F17_I43,1.12718355531879,1.34545495954589,0.762,1.44514724676528e-06,1.20560181417436e-07,0.429027009934656,0.125,0.116772823779193,0.186615186615187,0.32929166082018,0.809027531764242,1.96556934404148e-08,0.0477272727272727,0.672324704094017,0.68506105092864,0.757211924502681,0.488333786470158,1,1,1
F17_I44,0.0325521635745055,1.93219836259625,0.709,1.89063138705237e-06,1.08499996979364e-07,0.29517333117903,0.0416666666666666,0.0849256900212314,0.173573573573574,0.373348414486669,0.71838102765271,8.00410595408011e-09,0.0295454545454545,0.436254554659779,0.800015010648085,0.781298032600472,0.473951183060247,1,1,1
F17_I45,1.19467086879159,1.09779327547559,0.738,2.30796864256972e-06,2.27905850543401e-07,0.413272569014793,0.208333333333333,0.0318471337579617,0.185585585585586,0.521099987970335,0.868188832477701,2.63556744625202e-08,0.0818181818181817,0.697666450695402,1.04309700568547,0.897591011199218,0.477784057192638,1,1,1
